Author,Comment,Likes,Published At
@user-zm2vg3nw9i,참 저런 나쁜놈들 화가치미네요. 용서할수가 없는 자식놈들 엄벌해야하네요,7,2024-08-12T07:29:12Z
@user-dn6yb2vu7k,딸과 본인쓸  돈은 남겨뒀겠지<br>쓰레기보다 못한 인간들<br>다행이다 재산 돌려받고 시의원 안된게 저런것들이 정치하니  엉망이 되어가는거다<br>시의원 구의원 제발 없애라<br>동내 건달들이 하는직업이지 하는거 없는 나름 동네 유지  능력없는  사람들만 하더라,1,2024-08-12T05:33:58Z
@user-sn4yt8mq3s,인간 쓰레기  저희집도 시골  돈 며쁜갔것다고  3형재  오빠  왕레  안합니다  진짜  실화네요  이런사건 많아요  돈 왠수요,2,2024-08-11T22:07:27Z
@jinanderson4396,이런 쓰레기가 ㅁ 슨 정치를.,0,2024-08-11T18:58:40Z
@ooshares,부모의 재산은 자식의 것이 절때 아닙니다 자식들의 악행은 구속되어 마땅 합니다,17,2024-08-11T03:39:52Z
@danniepack9557,스토리 / 재연배우들의 연기 모두 훌륭한데... 저 지상렬닮은 이상한 놈 자꾸 술취한 듯한 개입은 좀 자제했으면,1,2024-08-08T19:59:29Z
@user-ne1hy9cp1x,저런 자식은 없으니 못하다... 그냥 혼자 살다 가야...ㅎㅎ<br>입벌구도 형 저렇게 보냈나? ㅋ<br>정지하는 넘들은 진짜 거의 다 사람이 아니다..,1,2024-08-08T07:51:23Z
@user-vy6ip7bs4i,정치하는 놈들  <br>꼭 이재명같은 느낌이   드네,3,2024-08-07T23:40:37Z
@Mtmama-sx5yt,엄마의 통장부터 알아봐야 한다!!!<br>이런 일들이 종종 있었지요.....,3,2024-08-07T18:28:44Z
@user-uw9uw9xr3i,12,1,2024-08-05T21:22:18Z
@김정숙-t2v6e,참. 잘 했어요 어머님 난 가진게없지만,2,2024-08-05T07:28:40Z
@우물정진주바위솔,😢,1,2024-08-04T13:20:31Z
@huizijin2972,"무자식 싱팔자 라는말 머리검은짐승 거두지 않는다는 말 옛말이 헛된게 없음을.,",2,2024-08-03T12:14:20Z
@joechung3408,The two sons are crazy!!! No one should ever treat their parents this way!,0,2024-08-03T09:43:35Z
@kimbruce7801,나쁜자식들 아들둘 며느리 둘 나쁜 벌레야 나쁜자녀가 있으면 국가에 기부가 정답입니다 엄마는 자식복이 없으니 딸을 둔게 천만 다행입니다 건강하세요 아들 둘은 너그가 벌어서 살아 나쁜놈들아 딸아 엄마 잘 보살펴서 행복하게 살아요,5,2024-08-02T08:57:30Z
@user-ui3pk1em7c,셋 중에 한명이라도 잘 키우셔서 다행이네요<br>부메랑은 다시 돌아 옵니다 <br>본인들도 더도말고 덜도말고 똑같이 격길 바랍니다,18,2024-08-02T07:55:43Z
@user-lv2zf4gc9o,정신병원에 강제로 입원 시켜놓고 재산을 빼돌리는 자식이 아니라 악날한 악인이다 죄지은 돈으로 행복으로 망상하고 부모는 고통스럽게 살고 착취악인 쓰레기는 인간이 아니다,0,2024-08-02T06:34:50Z
@Sophia-ho3fz,오 미친놈...,0,2024-08-02T04:35:55Z
@user-hh9hd2oy6f,구의원이필요없는이유 그리고 장학금이라니ㅋㅋㅋㅋㅋㅋ쓰레기한테주기싫어서 쓰레기한테주네ㅋㅋㅋㅋ,4,2024-08-01T12:11:44Z
@user-uu1kh7us4k,정말 재산 때문에 이런일은 없어져야 합니다<br>그러니 돈은 꼭꼭 모아두지 마시고 자식들이 어릴때부터  평소에 자식들을 데리고 기부하는것을 보여주면서 배우게 하고 부모는 공부시키는것으로 끝내야 합니다<br>결혼은 본인들이 해야 하는것을 원칙으로 키워야 이런사고가 일어나지 않습니다,17,2024-08-01T09:19:47Z
@user-dz5ch1xr2h,역시 딸이 👍,0,2024-08-01T06:32:58Z
@user-pz7ej7cl8e,시의원. 까지한사람들이.  엄마를정신병원에. 넣다니. 제정신이인네. 아들. 둘이. 이내용이 실화라니. 믿기질안네요.  가여운엄마.  두것들잃어버리고. 힘내서.  딸하고. 건강하게. 사세요.   엄마도움주셔서. 따님고마워요.  엄마람잘사세요,9,2024-07-31T09:13:52Z
@swj929,끝까지보기 너무힘드네 휴 아......,3,2024-07-31T07:01:42Z
@user-ml2dl6gt4h,살인자 두아들 재수없다 참뻔뻔하다 경찰신고 합니다 ㆍ범죄자들 신고 합니다 ㆍ사회최악이다 ㆍ,3,2024-07-30T19:07:50Z
@morani77,저렇게 정신병원에 잡혀와서 갇혀살면 멀쩡한사람도 미치겠다 ㅠ,2,2024-07-30T07:09:16Z
@user-qf1wz5ft3c,속이다 시원하네 뭔저런 ㄱ 자식들ㅇ 다있어,2,2024-07-29T05:52:26Z
@user-mr0cy1jw9,심위위원회 ㅣ.구성원도 정신과 의사라면 .고양이에게.생선.<br>아니더라도 의사와 한통속.이런게.한국의 현실.<br><br>강제입원자 대다수가 정신적 문제없는데도 병명조작 .의문의.의문의 투약.더더욱 환자로.환자로 둔갑.퇴원은.하세월 나중 폐인되어.세상 나온들 자살로 이어진다는데 ㅡㅡ<br>세상에 이런일이 😮😂,0,2024-07-29T01:47:10Z
@user-ci4dc1iu4h,조갑경님 공감능력 무엇 ㅋㅋㅋ😂리액션 보는 맛에 꿀잼이네 ㅎ 오늘따라 상속법 상식도 많이 알 수 있어서 맛도리,11,2024-07-28T10:04:20Z
@user-bf8wv2fx7r,생각난다.?<br>아버지가  어느 대학교에  100 억 기부했는데  죽고나서. 자식들이  유류분 청구한사건 .?<br>기억을  더듬어보면  어느 특정지역에서<br>일어난  것. 기억. 날겁니다 ?<br>그때에. 신문 방송  보신분 기억할겁니다 .<br>오래 된  일입니다.,10,2024-07-27T05:30:34Z
@user-zf5ox5ru4z,저희 어머님이 저희 형한테 강제 입원 당해서 5일만에 돌아가셨습니다. <br> 여자친구랑짜고 어머님 재산 다 빼돌리고...둘 다 사기죄로 고소해놨는데 일년이 지나도 해결이 안되네요.,24,2024-07-27T00:54:44Z
@jinjin5328,"진짜 들어가야 될 ㄴ들은 돌아다니고, 착하고 여린사람들만 당하니, 세상이 뒤집어지지 않는 이상 바뀔리가 없지 ㅅㅂ",0,2024-07-26T12:19:01Z
@user-uj4fj3cf8z,딸유산은조금남겨두지<br>공부도해야하고,3,2024-07-26T09:06:51Z
@user-yv3kb3tv4b,탐정님들 진짜 멋쪄요♡♡♡,2,2024-07-26T03:57:28Z
@user-xd3vy1zb9w,金で作り話です子供も親子が金持ってると子供も悪い事します世界みんな同じです😂,1,2024-07-24T12:47:08Z
@user-qb3wh4cb4k,자식한테돈이잇어도 두들겨맞고 돈이없어도두들겨맞고 ㅠ 슬프노  머저런자식이,2,2024-07-24T10:18:19Z
@user-li1sz2to7l,"자식이 아이라 원수다, 짐승보다못하는 것들이네,",0,2024-07-24T07:40:37Z
@sahn9503,진짜 짐승도 아니다… 이게 왜 실화야? ㅜㅜㅜㅜ,5,2024-07-23T15:57:38Z
@user-wb4cj9fj5u,짐승을 키웠네.<br>돈에 눈어 어두워 악마가 되버렸구나!너라며 때리기까지?패륜아<br>이거 다끝나고 어떻게 했을까 또 <br>엄마를 저런놈은 또 지자식한테 똑같이 당해봐야,0,2024-07-23T07:10:03Z
@changwoa1842,요양원은  인간이 아니고 돈이요,4,2024-07-21T05:23:41Z
@user-ly4tx4ey5w,ㅋㅋㅋ<br><br>돈으로 바르는 선거는 하나마나,1,2024-07-21T02:18:26Z
@user-yf1lf1hp7g,따님이 효녀 심청이네요?😢,4,2024-07-20T06:41:38Z
@시아와세킴,이게 실화라고?,4,2024-07-20T04:46:06Z
@MiKa-yg8px,어휴 결론 세상사이다네.<br>이제 따님이랑 같이 행복하게 자유롭게 지내시고 도우미여사님이랑도 왕래하며 즐겁게 지내시기를! 전액 장학금으로 기부할때 진짜 통쾌했어요.,28,2024-07-19T19:07:57Z
@user-yo9ql3wl4d,딸이 없었으면 그렇게<br>죽어 가셨을듯<br>아들이름 공개해야한다,14,2024-07-18T21:59:14Z
@zzangpa,저런것들은 실명공개좀해줘요 욕이라도해주게,54,2024-07-18T11:27:03Z
@user-ly4tx4ey5w,정신요양원 사람들도 죄다 갈아넣어야...,20,2024-07-18T10:53:31Z
@user-ly4tx4ey5w,멀쩡한 사람도 무기력증 환자로 만드는 그곳,11,2024-07-18T10:38:12Z
@user-er8of2cp9y,병원부셔버려,2,2024-07-18T05:49:27Z
@다이어트안내자강영희,ㅠㅠㅠㅠㅠㅠ<br>악마를 보았다ㅜㅜㅜ,4,2024-07-18T04:23:47Z
