Author,Comment,Likes,Published At
@user-df7pp8mw3i,동네 좀 도둑이네<br>어디 있는지 위치까지 알 정도면<br>근데 저런걸로 의뢰 한다는게 좀 어이없네 더 간절한 사람도 있을텐데,5,2024-09-10T02:08:13Z
@user-zb4cx4iu4x,나도 화분에 꽃심어 놓으면 몇시간안에 뿌리째 뽑아가고<br>화분째 훔쳐가고<br>다 할매들 짓이더라.....,5,2024-09-10T02:00:54Z
@user-qn7hq5nx8h,제발 남의것 탐내지 말고 양심껏 삽시다ㅡ저건 나이 드신분 아닌가 의심~~,5,2024-09-10T02:00:46Z
@user-il9ir9dq4q,이할멈 할일도어지간히 없는 할멈이네. 이딴걸 가지고  어이가 없네 참.....,2,2024-09-10T01:54:53Z
@user-lk5xe7ix2k,와 완전 대박입니다  수고하셨어요  늘 홧팅하세요 ❤,21,2024-09-10T01:30:37Z
@uiuioh,탐정님들의활약이계속되어지길,10,2024-09-10T01:03:53Z
@uiuioh,ㅋ돈벌기쉽지? 경찰들아<br>먹고놀고돈받고싶어경찰하나봐,3,2024-09-10T01:03:29Z
@zy4738,진짜 나같아도  괘씸해서라도 잡고싶겠다 진짜 저리 멀리까지 꽃도둑질을 해가냐 참 기름값이 더 아깝겠다 나이는 어디로 먹은건지 어이가없네 경찰들은 저 번호판 찾을수 있겠구만 너무하네,7,2024-09-10T01:03:04Z
@유씨앗,아.  <br>끝을 보여 줘야지요 계획적인 꽃도둑~~<br>탐정님들. 경찰보다 나아요. 경찰것은  힘든것은 안하려고하고 뭐든 대수롭잖게 여기고.진짜짜증나요<br>탐정님들 존경스럽습니다.,16,2024-09-10T00:15:51Z
@건강해지는발효요정,한심하다 정말 어데 도둑질 할게없어서 ...,8,2024-09-10T00:14:35Z
@user-sk3or4tx1m,경찰들 뭘 했길래 한계를 보이고 종결했다고? 탐정들이 열일하네...그 차를 발견한게 다행이네 이제 진실을 밝힐 차례!!,24,2024-09-09T23:41:38Z
@seongokkim4708,"ㅋㅋ 한국다녀오니 뒷마당에 나무도 파갔어요. 화분은 잘가꾸어 놓으면 통채 가져거버려서 할 수 없이 저도 cctv 달았어요. 그 나무는 한국사람만 아는 것이라, 씁쓰리 하더군요.",3,2024-09-09T23:30:29Z
@user-fc9so3eh1r,경찰이할일을 탐정이하네<br>어이없네 ㅋㅋ,6,2024-09-09T22:27:43Z
@hjy2585,ㅋㅋㅋㅆㅂ 탐정들이 길마다 씨씨티비 확인해서 찾아냈는데 차량 특정못한다고 사건종결ㅋㅋㅋㅋ아니 경찰들 지들 할일도 안하는데 존재할 이유가 뭔뎈ㅋㅋㅋㅋ할일들 하면 이런말도 안함,20,2024-09-09T22:25:57Z
@user-tx9lt7ln6t,나도 여기의뢰해야겠나?울산은 새로운인간과 기존인간 엮어 또 한속통인 우리아파트!인간들은 어찌 이기적이다 못해 악마짓을하는지.,2,2024-09-09T22:05:43Z
@user-ub6op6zk8e,삽까지 챙겨 왔다면  멀리도 왔네  도둑,8,2024-09-09T21:49:32Z
@user-xm4hx4sv9u,앞으론 아무나 탐정이라고<br>연락하고 방송나올듯,2,2024-09-09T21:39:48Z
@user-xm4hx4sv9u,이건 일부러 방송탄거아님?<br>이런건 탐정들도 돈받고 할껀데 그돈액수에 꽃값이,6,2024-09-09T21:36:12Z
@fishing_girls,이걸 경찰이 아니고 왜 탐정이.. cctv열람 권한이 있는 경찰이 조사하면 너무 쉽게 잡을수있었을텐데요.. 이슈된 사건이 아니라면 시민의 제보를 너무 안일하게 생각하는 경찰들... 내 사건도 그렇게 잊혀졌나봐여.. <br>탐정님들 꽃도둑잡느라 하나하나 부탁하시고 고생많으십니다 탐정님들 권한에 cctv열람이라도 있으면 좋겠네요..,23,2024-09-09T20:58:30Z
@user-me5bq2ql2e,"코로나 이후로 후유증인지 모르겠지만 먹튀,들튀,음(주)튀 등이 만연한게 나라 꼬라지 참 저급하다!<br>외국은 cctv 얼굴 다 까는데 뭔 범죄자들 인권 보호한답시고 블러처리 하니까 이런 사건들이 안없어지지!ㅉㅉ",11,2024-09-09T18:31:13Z
@user-xe7kn5tj6l,어이그 자슥아 왜사니 그냥 숟가락 던지거라 쯧쯧,1,2024-09-09T17:57:11Z
@woojoo-zn9gf,한국이니 경찰이 출동이라도 했지 <br>다른나라면 꽃?? 아주 무시하며 듣지도 않았을거 같은데,2,2024-09-09T17:55:20Z
@rachelj6199,퍼가요~~❤  라고 써 놓고 갔어야지,4,2024-09-09T16:23:16Z
@MJ-le6kd,와~~ 진짜 경찰.일안한다.,75,2024-09-09T15:25:18Z
@은아박-c7b,우와! 난 아줌마 아니면 할머니 일줄 알았는데 남자가 훔쳐갈줄 몰랐네요.😱,3,2024-09-09T15:23:23Z
@user-jl6vj9vp6s,구형 스포티지,8,2024-09-09T15:21:52Z
@은아박-c7b,꽃을 훔쳐가는거면 100% 아줌마 아님 할머니임,8,2024-09-09T15:19:09Z
@user-js4qv6rz5t,진짜 세상 열심히 산다   <br>수국하나 훔칠라고 별의별짓거리 다하고자빠졌네 ㅜ<br>저런 병신같은 인간들은 언제 없어지나 ㅜㅜ,1,2024-09-09T14:58:21Z
