Author,Comment,Likes,Published At
@user-ni9lc9jh6k,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=67"">1:07</a> <a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=68"">1:08</a> <a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=68"">1:08</a> 1:",1,2024-08-18T09:12:48Z
@user-dq9hh9nb2x,수학밖에 모르는 바보...수바보 정승제,0,2024-08-18T07:39:02Z
@user-tj5gd1jz5f,ㅋㅋㅋㅋ 둘이 되게 다른데 묘하게 잘 어울림 ㅋㅋㅋ,0,2024-08-16T16:24:35Z
@zeratul_452,이분들 강의는 못들어봤지만 진짜 재밌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-08-15T18:00:59Z
@user-fo1py7ld6t,감금 댓글 나왔으면 ㅈㄴ 재밌었을텐데ㅋ,1,2024-08-15T13:23:59Z
@user-yz2sg4qu4w,요즘 최대 관심사가 이 고학력 고지능 아저씨 두명의 케미 뿐인 나....,2,2024-08-15T09:21:11Z
@kenniaaaa,존잼이다 진짜 ㅋㅋㅋ,0,2024-08-15T05:29:20Z
@kyungaejang3384,학생시절….그 무섭던 수학샘 …수학수업이 없었던날이 참행복하고 학교길이 아름답던날들 .<br>지나보니승제샘 같은 분이 내 수학샘이였다면?? 수학이 고통스런 공부가 아니였을것같아 ..그 시절 수학선생님들 나름 열심히 수업을하셨는데 <br>그 막대기로 손바닥 여름 교복치마를 입는 종아리를 때렸으니  안맞는 날도 무섭고 맞게될까 겁나고 …그때 샘들은 왜 화가 그리많고 학생들을 잘팼을까?  승제샘 수업을 내나이 먹고   살면서 세상 필요없는  수학을 빠져들며  영상을 보고있다  그냥 재미있다,0,2024-08-14T14:26:28Z
@user-jv3ho4hi2n,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=142"">2:22</a>",0,2024-08-14T14:18:51Z
@user-hu4eu1vq1l,정식쌤 볼때마다 느끼지만 나이 든 엔시티 해찬이랑 비슷해 보여요,0,2024-08-14T13:58:41Z
@ansrha,쌤들 진짜 왤케 인간적이심 ㅋㅋㅋㅋㅋ,0,2024-08-14T12:57:12Z
@veritas7721,왜  개그맨 채널보다 재밋는거에요~~ ㅋㅋㅋ<br>너무좋아  티처스 톰과제리 쌤들!,2,2024-08-14T01:47:09Z
