Author,Comment,Likes,Published At
@user-qr6gr3mn1n,방송에서 보는건 좋은데  소개팅은 개인적으로 하시지  또  차였네  어쩌네  팬으로서  듣기  싫은데 ㅠ,6,2024-08-15T00:42:40Z
@user-eu7xn4ii1f,에녹  님  표정 ㅎ  귀엽네요,20,2024-08-15T00:34:38Z
@sbk2905,에녹 님 재미있어요,28,2024-08-15T00:20:24Z
@user-gv6ww9hu6r,"에녹, 데니커플 잘 만났어요. 에노님은 여성적인 면이 있고 데니님은 남성적인면이 많으셔서 서로를 보면서 자기한테 부족한 점을 보완해갈수 있는 좋은 기회입니다.두분 정말 좋은<br>커플 되셔서 신랑수업  잘 받으세요. 홧팅!",16,2024-08-15T00:15:49Z
@user-jo5nf9qd7q,에녹 님 보는 내내 너무 행복했어요 두분다 멋지십니다,27,2024-08-15T00:06:56Z
@user-vj4sq6rz9x,에녹님 재미있게 즐기세요  이런경험도 괜찮아요  인연은 따로있어요  파트너안돼도 속상해하지말고  방송으로 즐겁게~~^^^언제나 에녹님을 응원합니다  무얼하든지~~,29,2024-08-15T00:04:14Z
@user-so3ut7mt3k,아이구 깜짝이야 <br>울 에녹 님 보이스 <br>명품보이스 이로다♡<br>심장 저격수,28,2024-08-14T23:51:30Z
@백송-i8o,단아한 젠틀맨 <br>때론 녹스윗 에녹 님 <br>예능은 선함이 우러나서 순둥순둥 <br>불타는 남자 로 가시면 일사천리로 다 됩니다 꿀팁,26,2024-08-14T23:48:15Z
@조현숙-f6i,너무 재밌게 봤어요<br>에녹 님과 데니안님 그리고 홍지민님까지<br>예능이지만 신랑수업 톡톡히 하시네요<br>응원할께요,27,2024-08-14T23:45:26Z
@user-ve3pl3jn4x,헐~~~~~진짜 동❤아 커플 안나오네요?<br>세~~~~상에~~~~~,1,2024-08-14T23:06:25Z
@정미순-t8e,정말 에녹님 때문에     재미나게  봤어요 다음주도 본방사수  할께요 ❤❤❤,34,2024-08-14T23:04:45Z
@user-lq5xi7eb1q,에녹.님.예능프로.신랑수업.어재재밌어요.예농프로라.에녹.님.두분케미.웃겼어요.에녹.님.춤하면.에녹.님.따라올자없는대.웃기느라그랬나바요.에녹.님.은.부드러우면서도.상남자.그런대..부끄러움도.많이타시지요.무대에오르면딴분..예능은.예능일뿐.신랑수업응원합니다,31,2024-08-14T23:00:26Z
@user-so3ut7mt3k,우린 재미있는데 ㅋㅋ <br>에녹 님 힘들게하지마세요 <br>소문난 춤짱인거 다 아는데유<br>에녹 님 괜찮아유 <br>뭐든지 최고니까유~^^♡,27,2024-08-14T22:49:16Z
@KGR-pi2ib,너무 재밌어요 두분 캐미 좋아요 보는우린 너무 행복했어요  에녹님 사랑합니다,30,2024-08-14T22:36:38Z
@cde327,드럼통 선생님,4,2024-08-14T22:31:48Z
@이주현-j1u,왜 에녹 님을 모자라는 캐릭터로 만드는지 화나요 . 능력자인거 알잖아요~ 항상 응원합니다❤❤❤❤❤❤,30,2024-08-14T22:26:23Z
@Moon-wi2yh,진짜   깔깔거리면서 웃었습니다 배꼽 실종 ㅋㅋㅋ,22,2024-08-14T22:23:25Z
@user-xj8st1lw6p,데니안 님 결혼합시다<br>남자다워요. 말과 행동이 띠실하지 않아요~,2,2024-08-14T22:20:48Z
@user-mw4gt6dp4s,"매번 똑 같은 스토리로<br>지루 했던  신랑수업<br>신선한 컨셉으로 재미를주는<br>에녹 데니안의 티카타카<br>선택 못 받아 혼춤 하는 당신 &quot;걱정 말아요 그대,,  세상은 넓고 여자는 많다~ㅋㅋ",21,2024-08-14T22:12:09Z
@user-ul1dk5pi1l,예능천재 에녹님  너무재밋게  연기를 잘하셌네요 역시  배우답게 연기도 잘하시고 즐거운 시간이였습니다  응원합니다,34,2024-08-14T22:01:44Z
@user-ru1zx1cg2u,멋진 에녹 님 응원합니다<br>울에녹 님 너무 귀엽네요 <br>무대 들어가면<br>쌍남자맛 보여주셔요,37,2024-08-14T21:57:53Z
@seonp4920,신랑수업 에녹 님 넘 재밌고 좋아요. <br>계속 나와주세요. 담주도 기다릴게요.,36,2024-08-14T21:46:30Z
@user-yj4iz6vh6q,에녹  님 때문에 간만에<br>소리내서 웃었어요 ㅋㅋ <br>에녹 님 💚,33,2024-08-14T21:44:16Z
@user-ml7ie9jr9k,에녹 님 응원합니다,39,2024-08-14T20:44:07Z
@김숙희-r4o,에녹 님 선택받지 못해서 더 좋았어요 에녹 님은 만인의 연인이잖아요 더 좋은 인연은 따로 있는거잖아요 자연스런 에녹 님 연기 좋았어요,37,2024-08-14T20:36:03Z
@user-cf5vr6yf2f,데니오빠 잘생겼다아아아🩵,11,2024-08-14T18:40:32Z
@user-bb4cj2gs6x,신랑수업 응원합니다 에녹 님 데니 님 오늘 재미있게 잘 봤습니다 너무 욱겨요 홧팅입니다,37,2024-08-14T18:33:48Z
@user-ov4sv7lu9i,아니 만인이 좋아하는 울 에녹님을 혼자 두게 하다니,31,2024-08-14T18:25:35Z
@이경숙-e7n,신랑수업 에녹 님   걱정마세요꼭 연분은 계신답니다,37,2024-08-14T17:56:27Z
@Camilaazevedo25511,"<a href=""https://www.youtube.com/watch?v=S_tzooIqH2s&amp;t=916"">15:16</a>",1,2024-08-14T17:31:59Z
@fh-f7g,무대에서 노래<br>할땐 카리스마 <br>넘쳐 매력있는데<br>신랑수업에선<br>부끄러워 하고<br>넘 약해보여<br>상남자 매력좀<br>보여줘<br>부드러우면서<br>박력도 필요하지<br>에녹이잖어,36,2024-08-14T16:38:04Z
@user-sr4xm1fc4y,아무리 예능이라지만 춤추는여자 왜 그래요 하지마세요,9,2024-08-14T16:22:31Z
@Hawaiisunny,에녹님 언제나 멋져요 진정한 예능인시네요 에녹님 나오는 신랑수업 최고,55,2024-08-14T16:16:17Z
@이미숙-r8v,에녹 님 데니안님과 찐친케미로 가는거 좋아요 응원합니다😊💚💚,44,2024-08-14T15:59:13Z
@user-cf4kz6jo8d,에녹 님 성품이 좋으셔서 데니안 님과도 케미가 좋으시네요 경쟁하시는듯 하시면서도 멋진 두분이라 너무 즐겁게 봤어요 보기좋습니다 다음주도 데니안 님과의 동행 기대가되네요<br>좋은 만남 기대할께요,42,2024-08-14T15:43:37Z
@mjp-pz1bv,"에녹 ,,데니형 과의 티격태격 케미<br>넘 재밌어요<br>두분의 성공적 연애사업 <br>응원할게요,,",36,2024-08-14T15:41:17Z
@Camilaazevedo25511,"<a href=""https://www.youtube.com/watch?v=S_tzooIqH2s&amp;t=857"">14:17</a>",0,2024-08-14T15:37:18Z
@user-zs2iv4eq9h,에녹님 오늘 너무 좋았어요^^,40,2024-08-14T15:34:15Z
@user-lo4px7dy1v,천생연분 해연씨을두고  하필이면  춤추는 여자하고🎉🎉🎉🎉,9,2024-08-14T15:31:53Z
@user-em1rk1zg5n,혼자 춤추는 에녹 님 때문에 폭소를 으하하하~~~사랑합니다...에녹 님💚,45,2024-08-14T15:21:18Z
@user-lo4px7dy1v,에녹씨  무슨  결혼상대을  춤추는대서  만나요  부부가  살면서 도  춤은  못배우게 하는데요  🎉🎉🎉,29,2024-08-14T15:18:51Z
@user-lt9md3sn4d,에녹 님 재미있네요 <br>예능 프로그램도 나날이 <br>승승장구 하소서,49,2024-08-14T15:15:05Z
@user-sr4wc2kg2i,에녹님  춤잘 추시면서  멋지게 추시는 모습 보고싶퍼서요,41,2024-08-14T15:11:39Z
@이명화-j6p,동완님 윤아님은 담주 수요일도 안나오시나봐요<br>보구싶어요<br>에녹님 데니인 님은  예능으로  웃게했어요,27,2024-08-14T15:11:36Z
@user-xy4fw8id7p,신랑수업 두분 너무 재미있어요❤,33,2024-08-14T15:11:36Z
@김은혜-z6k,에녹님 기대했는데 아쉽네요,27,2024-08-14T15:11:22Z
@user-ys9fc2ep9i,에녹님오방송참잘해어요응원니다💚💚✨️✨️✨️✨️💚💚,43,2024-08-14T15:09:27Z
@꽃마리-b3r,사랑스러운 에녹 님 예능 적응하느라 고샹이 많으시네요<br>보고만 있어도 예쁜 에녹 님 오늘도 신랑수업 보면서 많이 웃어요,49,2024-08-14T15:07:08Z
@user-vj8sm8cu9p,에녹 님 열렬히 응원합니다 <br>화이팅,42,2024-08-14T15:04:54Z
@커비-k1z,역시 에녹 님 넘잘하신다 두분케미 넘재밌어요,47,2024-08-14T15:04:11Z
@user-wr5zm8pk5e,에녹 님 데니씨랑 동행한거 잘했어요👍 서로 의지하며 좋은 만남 응원할께요💚,51,2024-08-14T14:58:00Z
@양선용-w1y,춤신춤왕 에녹님 데니안님과 호흡도좋고 재미있어요 신랑수업최고,44,2024-08-14T14:51:50Z
@user-zk2cl9ji3n,오늘 신랑수업 재밋게 많이 웃었네요<br>부드러운남자 에녹 님<br>예능적응하느라   ㅋ<br>오늘 방송 참 잘했어요<br>응원합니다,43,2024-08-14T14:48:51Z
