Author,Comment,Likes,Published At
@user-cn4ul1oz2v,얼굴도 이쁜데 맘도 이쁜 고은씨~~~제가 봐도 일등 신부감이고 신랑감 입니다<br>두분 너무 결혼 잘하셨어요~<br>한고은씨보고 다들 배워야 하듯요~<br>복 받으실겁니다~~<br>음식 잘하시고 잘 드시고  남한테 베푸시고 그런분들이 참 드물지요~<br>항상 오래오래 행복하세요❤❤❤❤,10,2024-06-09T11:57:14Z
@user-ei2gi8vr8d,이세상 행복이라는것ㅡ그모든걸  다누렸으면 하는  연예인  한고은씨  늘  ~행운과  행복이길,3,2024-06-09T07:03:50Z
@user-pk2gl4gs3h,복덩이 천사,7,2024-06-08T15:17:19Z
@user-pk2gl4gs3h,❤,1,2024-06-08T15:13:12Z
@user-xp9kw8hk7b,영수는 뭔 복이있어 이런 공주를 만났나,2,2024-06-07T19:49:03Z
@user-xp9kw8hk7b,고기와 두부 맛이 썁이네,0,2024-06-07T19:48:12Z
@user-xp9kw8hk7b,뭘 갖고오는 사람이 없다,0,2024-06-07T19:45:13Z
@user-xp9kw8hk7b,아가 같은 고은이 어떻게 이런 복덩이가,2,2024-06-07T19:43:34Z
@dguhbvf,시아버님 살아계셨음 얼마나 좋을가. 고은님도 더 사랑받았으면 좋았을텐데. 지금도 시어머님도 너무 좋으시고. 그냥 이부부 보고있음 너무 좋아.,2,2024-06-07T14:35:52Z
@user-rq4bg6wx2o,애기 하나 주시길,3,2024-06-07T10:27:53Z
@user-rq4bg6wx2o,시이모도 챙겨????<br>대박,1,2024-06-07T10:26:43Z
@OctPSfever,남편 시댁식구를 너무 좋아하는 한고은..,5,2024-06-07T06:52:34Z
@good_vibes_only7635,영수씨는 전생에 나라를 구한게 분명해요 저런 여자가어딨어ㅠㅠ 영수씨도 진짜 최고 자상하고 둘 정말 오래오래 잘살았으면❤,15,2024-06-05T14:51:15Z
@김미리-j5t,부부 그림이 예쁘긴한데 남편이 아내 눈치보고 쥐어사는 느낌,0,2024-06-02T11:21:14Z
@user-ir4hf8go2c,한고은님은 성격이 아주 소탈하시고 시원시원하시고 솔찍하고 맘씨가 아주착하네요 남편은 순수하면서도 심성이 착해보여요 시댁식구들도 좋은 분들이네요 따뜻한가족은 따뜻한 사람들의 집합체이죠~~,15,2024-06-01T00:30:51Z
@안숙희-m7f,한고은님ᆢ외모ㆍ심성ㆍ인격 넘 아름다와요ㆍ최곱니다ㆍ❤❤❤,9,2024-05-29T16:58:51Z
@user-uf6ki7ge9g,한고은씨는~참 얼궄도예쁘고  맘도너무예쁜거같아요~,2,2024-05-29T05:48:37Z
@user-qd4mb3hv9s,대접 받길 안하고 손수 직접 진짜 희생하며 즐겁게 사시는분 인생 멋지게 사시네요 화이팅^^,8,2024-05-24T09:14:43Z
@liveonce33,"일방적인 것은 없는 법<br>고은씨 친정이 불우한데(아버지 논란,어머니 병환 돌아가심) 시댁에서 잘 품어주신 고마움에 더 잘 한다고 했었음<br>시모들 그저 부러워만 하지말길",5,2024-05-22T21:38:36Z
@user-xx7hm1lp6n,한고은씨 멋진여성이네.^^,3,2024-05-22T02:48:17Z
@권윤미-d6b,❤😊😊😊😊😊💕💕💕🐹🐹💗💗💗💗💗💗🍒🍒🍒🍒👍👍👍👍💯💯💯💯,0,2024-05-19T13:24:37Z
@user-tl4xr3wl1t,축복받으시길 바랍니다,3,2024-05-18T21:39:07Z
@user-ze6hg5ge9u,한고은 인성 최고 예요. 두분 평생 행복하세요.,3,2024-05-18T11:25:29Z
@jslim154,한고은 남편 웬만한 연예인보다<br>귀티  부티 좔좔,3,2024-05-12T14:04:56Z
@rij384,한고은씨 진짜 이뿌고 착하고 남 돌보는 거 참 좋아 하는 사람 같다 ..,9,2024-05-12T13:15:47Z
@박경희-n4e,한고은씨 다이어트 광고가 아니라 <br>먹방 광고 찍으면 딱이었네<br>저렇게 맛깔나게 먹는 사람 드문듯 ^^,4,2024-05-06T04:49:07Z
@vivid0720,살다보니 내 옆에 있는 마누라가 최고이네요. 두분 백년해로 하세요...무조건입니다.,5,2024-04-05T07:25:18Z
@user-qc2nx8in2g,한고은씨 넘 예쁘네요.남편분은 복 터진❤겁❤니다.대한민국의 최고 배우 임.사랑 합니다.,12,2024-03-23T01:30:35Z
@oliviaroh5825,화장다하고 모임회 나가야 하는데 눈물흘리게 만드네요 한고은씨 제가 너무 좋아하는분인데 나도 저런며느리보고 싶네요❤❤❤,7,2024-03-21T02:36:14Z
@user-kh6gl6st7r,전주  화순 드시요  승철씨,0,2024-03-16T11:49:35Z
@레오레오-x5e,"손 올리고,땀닦을때, 남편 움찔, 아니겠지,순간적으로 깜놀, 시이모가 잘한다고,울면서  자랑하는거 보니,찐인듯",13,2024-03-16T08:08:42Z
@kwangyoterio8699,고은누나 김장 200포기 진짜 쉬운게 아닐텐데… 대단하시메요😮,4,2024-03-14T20:24:11Z
@user-nf2we7ib3o,너무 착한사람으로  살면  힘들어요 중도가  제일  중요,6,2024-03-11T02:19:45Z
@user-zy2hk9ff8o,한고은님 은 모든남자들의 로망인듯..거의소원급❤,16,2024-03-10T22:00:12Z
@user-or6ut8ws5u,2년이면 포도는 엄청 열려요 어서장가가셔서 효도도 하시고 애국도 하셔요 아가들 많이 낳아서요<br>사서먹는것과는 힘들어도 완전 다른맛이지요 힘드셔도 많이 기르셔서 드시고 건강하세요,0,2024-03-09T04:17:19Z
@user-or6ut8ws5u,어서 이쁜 두분닮은 아가나 낳아요 그러면 천복을 누리는사람들일겁니다<br>너무 아가도 이쁠것같아요 늘 응원해요 고은씨 그리고 이쁜 남편분 영수씨도요,4,2024-03-09T04:08:51Z
@user-vf9kx9iq9i,아기가있었음 얼마나좋을까요 완벽함없나봐요,0,2024-03-09T00:19:57Z
@user-bq3xm4ks3k,고은언니 진짜이쁘고 넘 착한거같아요 늦게라도 아이가 생겼음 정말 좋겠어요,4,2024-03-08T07:53:57Z
@kkmj710,끝까지 행복하세요~~~~,3,2024-03-06T09:19:43Z
@user-pv9db9lw2x,힌고은이 현명하게 잘 살고있어 더 예쁘게 보인다,2,2024-03-06T00:51:02Z
@방랑풍,고은아 작품안찍냐?니가 배우냐?,0,2024-03-05T07:26:37Z
@seeyouinswiss,한고은씨 늘 응원합니다 ❤ 올해는 좋은 작품에서도 볼 수 있기를 ..🍀,3,2024-03-03T10:39:37Z
@user-bj8ms1cw8h,이 집에  아기천사 하나만 내려주소서,1,2024-02-19T13:43:28Z
@user-pe9bz6os2f,고은씨 진짜 결혼잘한거 같다.,1,2024-02-18T16:23:44Z
@개상전밍키,한고은씨팬이에요 너무 부러운 부부💖,10,2024-02-18T04:02:01Z
@user-ef5mx2ec9x,고맙다 하지말고 다하고 부르세요. 보고싶어서 불렀다고 김치 다 만들고 불러도 만날실수 있으니까,1,2024-02-17T15:52:02Z
@orchiz78,한고은 대단하다~<br>인성이 보여요,14,2024-02-17T14:27:35Z
@choi2779,한고은씨 사랑하고<br>응원합니다 ❤,13,2024-02-14T13:07:31Z
@gyeongokyoon50,문세윤 멘트  빙고!!,2,2024-02-14T04:27:12Z
@user-yv1bc3tp1v,한고은님 <br>이런 며느리 들어오면<br>진짜 복덩어리이죠<br>아버님 아프실때 하는 마음보고 부러웠어요,9,2024-02-14T00:20:35Z
@user-vz9gs9nd4s,이쁜사람이  이쁜짓만하니~~~더욱이쁘네요~가족에게도  복덩이네요,16,2024-02-13T22:28:54Z
@user-xz9ds9sd8k,한고은.정말 괜찬은 여자예요!!,9,2024-02-13T17:25:20Z
@user-wq6ll3mu1g,"진짜 진짜 예쁜 부부.<br>고등학생 딸이 하나 있는데, 나중에 딸이<br>꼭 영수님같은 사위를 데려오길 바래요^^",4,2024-02-13T14:11:51Z
@rosew4215,이런 며느리가 어디있을까요? 모든 시어머니의 로망이네요.,27,2024-02-13T12:19:15Z
@rosew4215,한고은씨 아기만 있으면 얼마나 좋을까요? 이런 부부한테 자식을 주셔야 건강하게 잘키울텐데요. 멋진 여자네요.,34,2024-02-13T12:18:10Z
@Kasuct,큰아버지가 돌아가시고 한고은과 신영수 부부가 양가에 심적으로 큰 역할을 하는구나. 마음이 좋아 어깨가 무겁겠지만 그래도 사람들이 알아주고 세상 복 많이 받기를,2,2024-02-13T11:38:23Z
@정영숙-p6l,한고은님보기좋아요<br>인간미가 풀풀납니다. 사랑받아 마땅해요<br>※※※두부집  주소  전화번호도 주세요 <br>꼭 가보고 싶어요.,0,2024-02-12T23:42:16Z
@user-kj1mx2xs7e,시자만들어도 몸이부르르떤다는 이나라 여성분들  잘보고  있나요  정말  아름다운  모습이네요,4,2024-02-11T11:51:51Z
@user-bw9dx2hb6x,이름같이사네<br>존경합니다<br>딸같은데도요,5,2024-02-11T03:21:49Z
@user-bw9dx2hb6x,남편분 잘해서  저러는것도 있겟지만<br>혹은 고은씨가 잘하니  남편분이 더 잘하겠지요,4,2024-02-11T03:19:25Z
@heekim54,고은씨눈물나요 누구한테도 사랑받는 고은씨 여기멀리 Orlando Florida 에서 사랑을 올립니다 진짜 시집 잘 가셨어요,8,2024-02-11T03:09:35Z
@user-bw9dx2hb6x,한고은씨 자녀 그래 중요한건 아닙니다<br> 소탈한사람도  저래 매력으로 보이는군요<br>좀 나이먹음 적적할수도 있으니 입양하는것도 큰 봉사 <br>친자보다 효을 더할수도ㅈ있답니다<br>친자는 지맘대로  살아요 오직욕심만 부리는세상이죠,0,2024-02-11T03:06:46Z
@heekim54,순 단백질 최고 좋은 음식 대박 나세요 한고은님 고루 본받으셨어요 건강하시고 더욱더 형복하시기요  ㅎㅎ❤,2,2024-02-11T03:01:19Z
@heekim54,ㄴㅓㅁ 먹고싶어라  두부에 콩비지라 우리가족 젤로 좋아하는 음식 👍👍👍👍👍👍👍👍❤️🙁🙁,1,2024-02-11T02:58:03Z
