Author,Comment,Likes,Published At
@user-mw6ts6kt4f,류현우  대사님 멋집니다.팬이  됐어요..더운데 건강하시고  좋은데  많이 구경하시고 부산에도  놀러오세요😊,29,2024-07-20T13:37:00Z
@ghjkh482,한국에서 사시는 탈북자들 한국 사람들한테 차별받나요? 예를 들면 직장에서 따돌림 같은거 있나요?<br>이 프로에 나오는 한국 패널들은 차별같은거 없어보이네요,3,2024-07-20T02:30:36Z
@ghjkh482,북조선사람들이 다 넘어오면 한국에서 무슨돈으로 탈북자 들 먹여 살리나? 일자리가 그렇게 많나요?,0,2024-07-20T02:24:17Z
@user-io9rf8ib9v,대한민국이 남조선인것도 알려주세요,0,2024-07-20T02:04:31Z
@jasonhong2485,너무 쓰잘데없는 소위 방송인들 출연이 많다. 절반으로 줄여라.,1,2024-07-19T20:58:31Z
@user-gq9sh9qh1d,튜현우대사님  유튜브하시면좋것네요  .너무매력있어요,13,2024-07-19T10:31:02Z
@user-zg7br2fd2b,류현우 대사님~<br>방송에서 더 많이 뵜으면<br>좋겠습니다 <br>개인 유튜브채널도 열어주세요!!!,13,2024-07-19T08:28:59Z
@user-nq3xy7sk3x,싸구려급을 가수들좋아하는군 북한사람들,0,2024-07-19T06:16:34Z
@kms-yz7yu,괴뢰군 새끼들은 끈을  늦추면  안됨 계속 밀고가야.,1,2024-07-16T02:31:11Z
@jjyy703,방탄이 진짜 대단하긴함,8,2024-07-15T11:05:20Z
@user-so6kd9vl6l,역시 웅탁형제는 북한에서도 먹어주네! 흥해라!,14,2024-07-15T01:54:14Z
@user-zr2nh1tn3m,철책근무자혜턕이네듣는다고잡혀갈일없으니,3,2024-07-14T08:52:31Z
@sys879,북한군  병사들도 한류노래로  신나겠네요..방송재개되어서.,5,2024-07-14T00:47:34Z
@개굴개굴개구리노-f5t,이 정도면 공짜로 우리나라 방송 들으려고 풍선 보내는 거 아니냐..,0,2024-07-13T13:26:41Z
@user-on8ed5rt9i,한국헬조선인데 북한은 생거지나라고<br>코리아라서좋다고?,2,2024-07-12T19:20:15Z
@user-ou6kv3ul1r,한번밖에  안했다며,1,2024-07-12T11:35:10Z
@하림-z7n,김여정은 우리 은희씨보다 안색이 안좋네요ᆢ잘먹어도 누렇게 떴네,2,2024-07-11T15:04:05Z
@하림-z7n,이동식 ❤대북❤확성기<br>좋네요🎉<br>이성주님 셔츠 완판각~멋져부러 짱 잘어울려요,15,2024-07-11T14:59:21Z
@독수리-y4b,꼴. 보기싫은 좌파가. 왜. 방송에나오나,0,2024-07-11T13:41:13Z
@독수리-y4b,똥 바가지 같이날려라,0,2024-07-11T13:36:44Z
@user-sw4qg6cr5y,강대강으로 대응할게 아니다 가만두면 스스로 멸망할 김씨독재다,0,2024-07-11T11:53:31Z
@user-uv9cr7qp8n,민주당 탄핵사유 들어봤나<br>대북확성기 틀어북한을 자극했다<br>오물풍선 받고 미쳤나보다,0,2024-07-10T02:50:42Z
@user-rj2id7po1t,희석씨 그런데 중권이는   충청도 아니지,2,2024-07-09T11:43:12Z
@user-rj2id7po1t,낭희석씨 이제 충청도  배우  다 떨어  젔냐 김영호 몇몇사람<br> 니 하나님은   잘겨신가,0,2024-07-09T11:39:19Z
@user-gf9yi7ke2t,진중권은 비중도없는게 왜계속쓰지?채널a라 그건가ㅋㅋ,1,2024-07-09T10:17:50Z
@bunyojojuljalhey,북한에도 방탄 아미가 있다는게 충격이네 ㅋㅋㅋㅋ,14,2024-07-09T09:56:36Z
@김성태-u5u,중권인 안나오면안된가?,0,2024-07-09T09:43:05Z
@user-dw2iu1kt9e,"이만갑  다 좋은데, 진중권은 증말 싫다,",1,2024-07-09T07:52:41Z
@user-ud1st7lt7v,북한 주민들도 우리 국민이라며 왜 그들을 구출하지 않는가... 대한민국에서 기생하는 악질적 이익 집단들과 빨갱이들은 사형이 답...,0,2024-07-09T04:21:08Z
