Author,Comment,Likes,Published At
@user-yy9vv2bp8r,와 이거 개재밌겠네ㅋㅋㅋ,0,2024-06-17T16:51:59Z
@user-on2os5kj9j,"<a href=""https://www.youtube.com/watch?v=2gPV4kamoxo&amp;t=20"">0:20</a> 작가, 연츨들 앞에서 원맨쇼 하는 게 진짜 웃기네<br>진짜 좋아할 듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",3,2024-06-17T15:00:07Z
@user-tn4cc9sr2f,수험생 중 미3누 안보는 사람은 있어도 미3누가 누군진 알더라,0,2024-06-17T14:29:22Z
@happyhappyday-ts7fh,셋다 고대네…,0,2024-06-17T11:36:12Z
@user-eg2im1yf7p,와 나오면 바로봐야지….,0,2024-06-17T11:33:55Z
@user-ol4nq4vz6f,너무 재밌겠다 ㅜㅠㅠㅠ 드디어 티처스,1,2024-06-17T00:41:42Z
@user-pj7id6he6v,공부도 잡고 재미도 잡고 미3누 선택 굳이다 ~~~,1,2024-06-16T17:32:21Z
@user-pj7id6he6v,징맨드립 개웃기다 ㅋㅋㅋㅋㅋㅋㅋ,1,2024-06-16T17:31:29Z
@user-le9pu2rn9y,시즌2 기다렸어요,0,2024-06-15T11:31:03Z
@stevenchoi-tr1yl,😮😮😮,0,2024-06-15T08:44:46Z
@little_moonight,아니 대학 들어가서 미3누 입문하는거 ㄱㅊ?,0,2024-06-15T07:31:11Z
@user-mg1wd5df4u,빨리 보고싶네..,1,2024-06-15T04:21:41Z
@jamescho6278,김민정 강사님도 불러주세요.,1,2024-06-15T04:18:32Z
@user-gk4bc5fp6h,가가감자 이건 봐여지,0,2024-06-14T15:08:33Z
@JM-pr1vi,ㅋㅋ,0,2024-06-14T12:22:15Z
@user-uq7fw9ol5d,와우<br>미누 드디어 방송 진출이네요.,1,2024-06-14T05:31:44Z
@honey_tips_,"입시 준비 진짜 힘들지만 영상 보면서 많이 배우고 있어요! 조언이 큰 힘이 되네요 (+공부하다 보면 손목 아플때 많잖아요? 저도 그래서 tfcc보호마사지기 써봤는데, 집중도 잘되고 성적도 올랐어요!) 우리 모두 목표 대학 꼭 가자!!!👍",2,2024-06-14T03:34:44Z
@user-de4nc7qp4r,입시 주둥잌ㅋㅋㅋㅋ,2,2024-06-13T15:11:28Z
@user-de4nc7qp4r,고3한정 차은우,2,2024-06-13T15:10:22Z
@user-oy7fx6if4p,미미미누 잘되서 보기좋다,0,2024-06-13T14:41:36Z
@이서이-c1r,들어갈틈이 없는게 아니라 비집고 들어가서 아예 자리를 잡겠는데ㅋㅋ😂,2,2024-06-13T13:54:28Z
@anik4882,미누님 나오면 무조건 본방사수♡,1,2024-06-13T13:35:15Z
@런승현,있으면 좋겠다고 생각했는데 나왔넼ㅋㅋ,0,2024-06-13T13:16:27Z
@user-pc8ty4dg6n,봐야지,0,2024-06-13T09:01:33Z
@jeonsuji2643,학부모팬인데 우리 미누쌤 잘 되는거 보니 넘 좋네요~매일매일 갱신하는 느낌임ㅜㅜ시즌2 본방사수 하겠습니다ㅎ,7,2024-06-13T04:01:14Z
@SH-iw5cw,수학-정승제<br>영어-조정식<br>입시-김민우 let&#39;s go,2,2024-06-13T03:42:15Z
@user-en4kl9vj7p,완전 기대되요❤❤,0,2024-06-12T14:04:08Z
@user-xp5zt1if5d,솔직히....장연란좀 빠지자...왜 나오는지...,3,2024-06-12T13:44:07Z
@user-mb8so7do5q,입시판 잘 모르는 부모님 나왔을때 미누가 맞춤설명 ㅈㄴ잘해줄거같음 사회성 ㅈㄴㅆㅅㅌㅊ라,5,2024-06-12T12:24:31Z
@strawberrytea74,입시주둥이😂😂😂,1,2024-06-12T06:57:48Z
@user-fr9pn7co7x,완전 본방사수!!! 너무 기다려짐!!,1,2024-06-12T06:51:42Z
@user-gz6gs6gg3d,미ㅣㅁ미미미미누❤❤❤❤❤,2,2024-06-12T04:57:39Z
@user-cv7dg8yo2p,너무 기대돼요. 시즌 1도 완벽했는데 시즌 2 상상 초월 미미미누가 합세할 줄이야!!!! 제작진 분들 아이디어 최고입니다,1,2024-06-11T00:45:48Z
@bubbleijanix,와~미3누~~역시역시~,0,2024-06-11T00:45:42Z
@user-ih2sl7ir8w,미쳤다고❤️🥰😘🥰🥰❤️❤️💗❤️‍🔥💗❤️‍🔥❤️‍🔥❤️🥰😍🥰미3누🥰😍😘🥰❤️❤️❤️‍🔥🥰😘😍😍🥰,1,2024-06-10T17:23:00Z
@yhgyeong0412,미친 ㅋㅋㅋ재밌겠다 ㅋㅋ,1,2024-06-10T14:52:38Z
@kyuhyun1106,티처스에 국어쌤 하나 넣어주지 평가원 막내딸 유명한쌤,1,2024-06-10T08:10:22Z
@정재훈-s5w,설렌다,0,2024-06-10T02:13:54Z
@user-oy9io4rr9f,말하는 감자가 티비에 나온다니 세상 좋아졌네요,0,2024-06-10T00:53:39Z
@user-vs1kd1zo5j,미5누 헬스터디 빚내서 찍나..?,0,2024-06-09T20:38:15Z
@kazusang1972,완전기대❤,1,2024-06-09T19:51:37Z
@naughtybilly3426,입시는<br>미미미누❤,2,2024-06-09T15:36:44Z
@user-xl1yt5xd8k,이왜진...ㅋㅋㅋㅋ,0,2024-06-09T12:57:02Z
@user-ux3ts4np2k,미누형 성공했네;;,1,2024-06-09T12:50:46Z
@pinky85,5년간의 짬바와 윤도영의 입시정보까지 더해진 입시괴물,0,2024-06-09T11:47:16Z
@manuvidan,찐 전문갘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>고3을 제일 잘 아는...<br>매년 수능 리허설을 찍는 남자....,1,2024-06-09T06:37:47Z
@user-fr5ht7hf2o,와 이거 언제 해.,0,2024-06-09T06:26:54Z
@user-lx3un7sq1q,"헉!!!!!!대박 티처스,미미미누를 즐겨보던 사람인데 미미미누가 티쳐스에 나온다고요?방학때 정주행해야지!!",0,2024-06-09T05:47:53Z
@user-xs8yr9uu9r,이거 언제 나와요??,2,2024-06-09T05:41:38Z
@kttwiz,시즌2인건가요 ?  언제 시작하는데요 ❤,1,2024-06-09T03:36:37Z
@kttwiz,와 티처스…대세를 알아보는구나 ㅋㅋ 물들어올때 노 씨게 저어버리네 ㅋㅋㅋㅋ 미미미누 섭외를 해버리다니. 미미미누랑 전현무 조합도 기대됨,854,2024-06-09T03:34:54Z
@user-kl3qq1wr3z,미미미누는 진짜 어느 채널을 가든 보임ㄷㄷ,0,2024-06-09T02:14:01Z
@Yankeki,드디어 미누~~~왜 이제왓노 ㅠ,0,2024-06-08T18:47:10Z
@user-sh1wi3mt7e,미삼누 지짜 말잘하고 영특해ㅜ 더떠라,0,2024-06-08T17:18:00Z
