Author,Comment,Likes,Published At
@user-gp6pf5zd4y,현강에서도 못보는 모습을....,9,2024-06-13T11:49:49Z
@user-cj4jm8xe2v,ㅋㅋㅋㅋㅋㅋㅋ아 개웃긴데 잘생기셔서 하ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃기다,12,2024-06-13T07:58:25Z
@user-pi9yo3jt6p,김승리 제발 나와줘…,21,2024-06-13T04:47:14Z
@user-rl7xv5sj4t,강민철 이거보면 조정식 ㅈㄴ 놀릴듯 ㅋㅋㅋㅋㅋㅋ,945,2024-06-12T15:49:06Z
@user-se2kp2fc6n,순한맛 조정식,16,2024-06-12T10:24:04Z
@6amwakeup,조정식이 아니라 강민철 선생님께서 오셨으면 대통령까지 왔을텐데,86,2024-06-11T16:26:24Z
@yoonji-1016,정식쌤 ㅋㅋㅋ 당황해하는거 왜캐 웃기지 ㅋㅋㅋㅋㅋ 내가 인강 영어쌤들중 가장 좋아하고 존경하는 조정식쌤!! 영어는 역시 조정식!!  정식쌤 ㅋㅋ너무 귀여우시다 ㅋㅋㅋ 티처스2 화이팅!!,194,2024-06-11T16:03:00Z
@wolf1004roy,표정이랑 적응 못하시는 거 웃기다 진짜ㅋㅋㅋㅋㅋ(????)<br><br><br><br><br><br><br><br><br>아저씨가 귀여워보이다니 내가 미친건가…..(고3아님)ㅋㅋㅋㅋㅋㅋ,73,2024-06-11T14:29:14Z
@168_July18,진짜 너무 귀엽다..............❤❤❤❤❤❤❤❤❤,36,2024-06-11T14:25:44Z
@crying_jobs,-4세대 아이돌,15,2024-06-11T14:03:27Z
@user-hh6xd3zj5s,아저씨가귀여워보이다니내가미친건가,196,2024-06-11T13:09:19Z
@jhjh7710,뭐하자는 거죠…..?,14,2024-06-11T11:31:41Z
@user-rk8fx6py3j,정식쌤 너무 귀엽네요,17,2024-06-11T11:08:13Z
@134-1love,당황해하는 표정이 너무 많이 나오니까...ㅋㅋㅋㅋㅋㅋㅋㅋ무슨 만화 캐릭터같네요.😂,411,2024-06-11T10:59:58Z
