Author,Comment,Likes,Published At
@joteun7,고만고만한 대학은 그게 그거다 너무 쫄지는 말 길,3,2023-11-15T14:56:58Z
@user-ib1df5to4b,얘들아 수능 화이팅해라 수능이 전부는 아니다 괜찮다 이딴말은 못하겠다 <br>내가 괜찮지 니네가 괜찮겠냐? <br>근데..... 진짜 마음만은 꼭 응원한다 <br>웃긴 이야기 일수있지만 공부한거보다 2배 3배더 좋은결과 있길바라고 <br>화이팅이다,41,2023-11-15T13:56:28Z
@user-sy8vc7mm4n,"가보자. 3합8. 국어3, 영어2, 정법2 가보자!!!",2,2023-11-15T13:21:18Z
@lowpo4892,가보자고...,3,2023-11-15T13:15:50Z
@user-qg3wi2pe3f,덕분에 학교 안간다,2,2023-11-15T12:27:44Z
@user-wq1cm5ox5w,근데 정승제 대학 어디 나옴?,8,2023-11-15T11:47:07Z
@WHC03,"2023.11.15 오후 8시 16분을 지나고 있네요,, D-1일 벌써 내가 수능이라니,, 공부하러 갑니다",19,2023-11-15T11:17:31Z
@user-sf7mi4nz8k,조정식 종강할 때 이 멘트로 해주면 안되나<br>지금까지 수능의 그날까지 함께&#39;한&#39; 러닝메이트 조정식이였습니다,286,2023-11-15T10:57:15Z
@user-nz7yy1yz4e,쫄리지만.. 이겨내고 최고의 결과를 만들어낼게요 24학번 간다👍,35,2023-11-15T10:03:01Z
@user-vc9oe3ht3s,11월 모의고사 보는 현역이면 개추ㅋㅋ,27,2023-11-15T09:29:06Z
@sameek3906,다들 얼마나 쫄리면 이걸 보고 있을까ㅠ<br>조회수가 후루룩 올라가네ㅋㅋㅋ <br>우리모두 수능 화이팅!!!!,26,2023-11-15T08:26:03Z
@user-lovegoodbye10,올해 대학교 들어와서 맘편히 보고있네요 ㅋㅋ<br>고3 05년생분들 수능성적이 다가아니라는걸 깨달았으면 좋겠고<br>충분히 좋은성적 나올거라고 생각합니다. 2024 수능 화이팅!,105,2023-11-15T08:23:34Z
@yoons_meiosis,형은 방송 출연같은거 안하잖아 😂,3,2023-11-15T07:50:15Z
@user-tm9cz2yv3j,보고있습니다..,9,2023-11-15T07:35:09Z
@user-lw7ul7ew2m,죄송해요....보고 있었습니다...이제 진짜 할게요 ㅎㅎ,14,2023-11-15T07:30:19Z
@user-ug5fe5kx5x,후회없이 치고 오자 다들🥹🍀❤️,26,2023-11-15T07:11:45Z
@KRZGZ,화이팅하세요 형 누나들🎉,10,2023-11-15T06:45:31Z
@냠-z9s,고2는 1년남았당,9,2023-11-15T06:33:27Z
@tami_1231,아귀여웤ㅋㅋㅋㅋ,4,2023-11-15T06:21:13Z
@리라리라-v5h,정식 선생님 풀커리 타고 여기서도 또뵙네요 하하...,10,2023-11-15T06:05:08Z
@i.enam_or,보고있는데요..,325,2023-11-15T05:32:07Z
