Author,Comment,Likes,Published At
@Red_Bang7,재용님 예전활동할때 생각해보면 재치있게 웃기는 능력있던 사람이였는데.. 지금생활이 조금 풀리면 다시 그 능력으로 인해서 대성할수 있을꺼예요~응원합니다.❤,4,2024-09-11T02:22:52Z
@cas986,돈벌고 그돈 싹다 유흥으로 쓴거지... <br>세금도 안내고,1,2024-09-11T01:35:15Z
@Xiang-Ba-La,방송말고 일은 안찾나?,1,2024-09-11T01:16:40Z
@user-sm2fs5mt5j,저런애들 막노동 절대로 못함<br>이미 하루에 수백 수천씩 행사뛰면서 돈 벌어봤는데<br>십몇만원 하루 버는거 하겠음??,1,2024-09-10T14:53:49Z
@user-om7zz2rx8d,뭐 이딴게 다있냐,1,2024-09-10T02:11:15Z
@JayJay-qy6km,"방송은 소재 고갈 되면 바로 섭외 안 올거고, 연예인이라 생각하지 말고 일반인이라 생각하고 열심히 사셔야 할듯요",2,2024-09-10T01:07:35Z
@user-fv3tb8lg7p,이상하게 말하는거는 스타였어서 그런지 끌리는게 있음,2,2024-09-09T15:50:02Z
@user-je3rl6hu9y,그동안 전 너무 무책임하고 흥청망청살아서 하고싶고 할수있는일도없어요  일을안하니 고정수입도없어요  다른사람들처럼 몸힘들게 일하는것보다 출연료받는게 좋아요 ㅋㅋ걍 이건데 왜이런 무책임한 사람에게 관심을 줘야하나요??프로그램 취지가뭐지 그들만의 리그는 알수가없구만,2,2024-09-09T09:25:24Z
@nice_3163,응원합니다.,1,2024-09-09T09:22:39Z
@yoonbaksa11,재용아 편의점 알바라도 해라 임마,0,2024-09-08T20:56:28Z
@yoonbaksa11,얘 양아치인게 출연료 수입 말 안함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 역시,0,2024-09-08T20:52:49Z
@user-qh5rd8kw8s,리얼인가요,0,2024-09-08T17:13:33Z
